key,korean_text,occurrence_count,locations
app.게이지_색을_테마_기본값으로_돌렸습니다,게이지 색을 테마 기본값으로 돌렸습니다.,1,web/app.js:1822
app.전체_집계를_불러오지_못함_서버_재시작_후,전체 집계를 불러오지 못함 · 서버 재시작 후 새로고침,1,web/app.js:1849
app.목표_formatStatNumber_goal,목표 ${formatStatNumber(goal)} · ${metricLabel},1,web/app.js:1965
app.모든_씬에_목표_formatStatNumbe,모든 씬에 목표 ${formatStatNumber(goal)}${unitHint} · 기준「${metricLabel}」을(를) 일괄 적용할까요?,1,web/app.js:1990
app.모든_씬에_목표_formatStatNumbe_2,모든 씬에 목표 ${formatStatNumber(goal)}${unitHint}을(를) 일괄 적용할까요? (집계 기준은 각 씬 설정을 유지합니다),1,web/app.js:1991
app.목표를_씬_n_개에_적용했습니다,목표를 씬 ${n}개에 적용했습니다.,1,web/app.js:2025
app.적용할_씬이_없어요,적용할 씬이 없어요.,1,web/app.js:2025
app.문장에서_핵심_표현을_골라_찾아_줘요,문장에서 핵심 표현을 골라 찾아 줘요,1,web/app.js:2346
app.표현_찾기,표현 찾기,1,web/app.js:2356
app.p_class_similar_word_em,"<p class=""similar-word-empty"">결과를 받지 못했어요.</p>",1,web/app.js:2396
app.뉘앙스_메모,뉘앙스 메모,1,web/app.js:2434
app.제안,제안,1,web/app.js:2439
app.뉘앙스,뉘앙스,1,web/app.js:2476
app.원고에서_단어나_문장을_드래그하거나_입력란에,원고에서 단어나 문장을 드래그하거나 입력란에 적어 주세요.,1,web/app.js:2496
app.토리가_문장_속_핵심_표현을_고르는_중,토리가 문장 속 핵심 표현을 고르는 중…,1,web/app.js:2513
app.토리가_비슷한_말을_찾는_중,토리가 비슷한 말을 찾는 중…,1,web/app.js:2513
app.찾는_중,찾는 중…,1,web/app.js:2523
app.칩을_누르면_본문에_넣어요_선별된_표현별로,칩을 누르면 본문에 넣어요. 선별된 표현별로 골라 보세요.,1,web/app.js:2571
app.문장_속_표현의_비슷한_말을_찾았어요,문장 속 표현의 비슷한 말을 찾았어요.,1,web/app.js:2574
app.유사_단어를_찾았어요,유사 단어를 찾았어요.,1,web/app.js:2574
app.p_class_similar_word_em_2,"<p class=""similar-word-empty"">찾지 못했어요. ${escapeHtml(error?.message || ""다시 시도해 주세요."")}</p>",1,web/app.js:2579
app.word_을_를_넣었어요,「${word}」을(를) 넣었어요.,1,web/app.js:2640
app.타자기_모드_켜짐_다시_누르면_끔,타자기 모드 켜짐 · 다시 누르면 끔,1,web/app.js:2842
app.타자기_모드를_켰어요,타자기 모드를 켰어요.,1,web/app.js:2864
app.타자기_모드를_껐어요,타자기 모드를 껐어요.,1,web/app.js:2864
app.목표_기준_COUNT_METRIC_LABEL,목표 기준: ${COUNT_METRIC_LABEL[metric]},1,web/app.js:2953
app.크기,크기,1,web/app.js:3241
app.전체_문서에_kindLabel_적용,전체 문서에 ${kindLabel} 적용,1,web/app.js:3263
app.전체_문서에_적용했습니다,전체 문서에 적용했습니다.,1,web/app.js:3291
app.문장을_드래그해_선택한_뒤_색_음영_버튼을,문장을 드래그해 선택한 뒤 색·음영 버튼을 눌러 주세요.,1,web/app.js:4322
app.형광펜_색,형광펜 색,1,web/app.js:4417
app.음영상자_색,음영상자 색,1,web/app.js:4419
app.형광_지우기,형광 지우기,1,web/app.js:4425
app.음영_지우기,음영 지우기,1,web/app.js:4427
app.아직_쓴_원고가_없어요,아직 쓴 원고가 없어요.,1,web/app.js:4527
app.점,점,1,web/app.js:4588
app.동그라미,동그라미,1,web/app.js:4589
app.네모,네모,1,web/app.js:4590
app.대시,대시,1,web/app.js:4591
app.가운데점,가운데점,1,web/app.js:4592
app.별,별,1,web/app.js:4593
app.빈_별,빈 별,1,web/app.js:4594
app.마름모,마름모,1,web/app.js:4595
app.화살표,화살표,1,web/app.js:4596
app.삼각형,삼각형,1,web/app.js:4597
app.체크,체크,1,web/app.js:4598
app.참고,참고,1,web/app.js:4599
app.하트,하트,1,web/app.js:4600
app.꽃,꽃,1,web/app.js:4601
app.빈_칸,빈 칸,1,web/app.js:4602
app.손가락,손가락,1,web/app.js:4603
app.글머리_기호_style_label_클릭_적용,글머리 기호 (${style.label}) · 클릭: 적용 · 우클릭: 기호 선택,1,web/app.js:4651
app.맑은_고딕,맑은 고딕,1,web/app.js:5006
app.궁서,궁서,1,web/app.js:5008
app.돋움,돋움,1,web/app.js:5009
app.굴림,굴림,1,web/app.js:5010
app.나눔고딕,나눔고딕,1,web/app.js:5011
app.나눔명조,나눔명조,1,web/app.js:5012
app.나눔바른고딕,나눔바른고딕,1,web/app.js:5013
app.나눔스퀘어,나눔스퀘어,1,web/app.js:5014
app.KoPub_바탕체,KoPub 바탕체,1,web/app.js:5015
app.RIDIBatang_리디바탕_Batang,"""RIDIBatang"", ""리디바탕"", Batang, serif",1,web/app.js:5016
app.리디바탕,리디바탕,1,web/app.js:5016
app.KCC_eunyoung_KCC은영체_KCC,"""KCC-eunyoung"", ""KCC은영체"", ""KCC eunyoung"", cursive",1,web/app.js:5017
app.KCC은영체,KCC은영체,1,web/app.js:5017
app.Source_Han_Sans_KR_본고딕,"""Source Han Sans KR"", ""본고딕"", ""Noto Sans CJK KR"", ""Noto Sans KR"", sans-serif",1,web/app.js:5020
app.본고딕,본고딕,1,web/app.js:5020
app.본문_산세리프,본문 · 산세리프,1,web/app.js:5026
app.본문_세리프,본문 · 세리프,1,web/app.js:5041
app.고정폭_코드,고정폭 · 코드,1,web/app.js:5055
app.손글씨_장식,손글씨 · 장식,1,web/app.js:5066
app.구상,구상,1,web/app.js:5546
app.초고,초고,1,web/app.js:5546
app.한국어,한국어,1,web/app.js:5568
app.영어,영어,1,web/app.js:5569
app.일본어,일본어,1,web/app.js:5570
app.중국어_간체,중국어(간체),1,web/app.js:5571
app.중국어_번체,중국어(번체),1,web/app.js:5572
app.스페인어,스페인어,1,web/app.js:5573
app.프랑스어,프랑스어,1,web/app.js:5574
app.독일어,독일어,1,web/app.js:5575
app.러시아어,러시아어,1,web/app.js:5576
app.포르투갈어,포르투갈어,1,web/app.js:5577
app.이탈리아어,이탈리아어,1,web/app.js:5578
app.베트남어,베트남어,1,web/app.js:5579
app.태국어,태국어,1,web/app.js:5580
app.인도네시아어,인도네시아어,1,web/app.js:5581
app.아랍어,아랍어,1,web/app.js:5582
app.힌디어,힌디어,1,web/app.js:5583
app.유아용,유아용,1,web/app.js:5589
app.초등용,초등용,1,web/app.js:5590
app.모험,모험,1,web/app.js:5593
app.교훈,교훈,1,web/app.js:5594
app.동물,동물,1,web/app.js:5595
app.환상,환상,1,web/app.js:5596
app.미스터리,미스터리,1,web/app.js:5630
app.스릴러_호러,스릴러·호러,1,web/app.js:5631
app.역사_시대,역사·시대,1,web/app.js:5632
app.현대_일반,현대·일반,1,web/app.js:5634
app.청소년,청소년,1,web/app.js:5635
app.순문학,순문학,1,web/app.js:5636
app.실험장르,실험장르,1,web/app.js:5638
app.현대로맨스,현대로맨스,1,web/app.js:5644
app.시대로맨스,시대로맨스,1,web/app.js:5645
app.로판,로판,1,web/app.js:5646
app.로코,로코,1,web/app.js:5647
app.오피스,오피스,1,web/app.js:5649
app.계약_정략,계약·정략,1,web/app.js:5651
app.재벌,재벌,1,web/app.js:5652
app.하이루판,하이루판,1,web/app.js:5656
app.저루판,저루판,1,web/app.js:5657
app.게임판타지,게임판타지,1,web/app.js:5659
app.다크판타지,다크판타지,1,web/app.js:5660
app.어반판타지,어반판타지,1,web/app.js:5661
app.여성향_판타지,여성향 판타지,1,web/app.js:5662
app.스페이스,스페이스,1,web/app.js:5666
app.디스토피아,디스토피아,1,web/app.js:5667
app.타임슬립,타임슬립,1,web/app.js:5669
app.아포칼립스,아포칼립스,1,web/app.js:5670
app.본격추리,본격추리,1,web/app.js:5674
app.사회파,사회파,1,web/app.js:5675
app.코지,코지,1,web/app.js:5676
app.법정,법정,1,web/app.js:5677
app.범죄,범죄,1,web/app.js:5678
app.심리,심리,1,web/app.js:5682
app.액션,액션,1,web/app.js:5683
app.호러,호러,1,web/app.js:5684
app.조선,조선,1,web/app.js:5689
app.고려,고려,1,web/app.js:5690
app.근현대,근현대,1,web/app.js:5691
app.대체역사,대체역사,1,web/app.js:5692
app.사극,사극,1,web/app.js:5693
app.정통무협,정통무협,1,web/app.js:5697
app.신무협,신무협,1,web/app.js:5698
app.현대한무,현대한무,1,web/app.js:5699
app.가족,가족,1,web/app.js:5705
app.사회,사회,1,web/app.js:5706
app.휴먼,휴먼,1,web/app.js:5707
app.중편,중편,1,web/app.js:5719
app.장편,장편,1,web/app.js:5720
app.실험,실험,1,web/app.js:5721
app.메타픽션,메타픽션,1,web/app.js:5729
app.형식실험,형식실험,1,web/app.js:5730
app.오메가버스,오메가버스,1,web/app.js:5737
app.원문_언어_번역문_언어,원문 언어 · 번역문 언어,1,web/app.js:5767
app.동화_대상_유아용_초등용,동화 대상 (유아용 / 초등용),1,web/app.js:5768
app.메인_서브_장르,메인 · 서브 장르,1,web/app.js:5769
app.원문_언어_직접_입력,원문 언어 직접 입력,1,web/app.js:5935
app.대상_직접_입력,대상 직접 입력,1,web/app.js:5936
app.번역_언어_직접_입력,번역 언어 직접 입력,1,web/app.js:5943
app.유아용_초등용,유아용 / 초등용,1,web/app.js:5965
app.장르를_저장했습니다,장르를 저장했습니다.,1,web/app.js:6197
app.우클릭_번역문_언어_변경,우클릭: 번역문 언어 변경,1,web/app.js:6237
app.토리가_새로운_장르_기준으로_다시_학습해야해,토리가 새로운 장르 기준으로 다시 학습해야해요. 정말로 바꾸시겠어요?,1,web/app.js:6244
app.원문_언어_선택,원문 언어 선택,1,web/app.js:6273
app.동화_대상_선택,동화 대상 선택,1,web/app.js:6276
app.메인_장르_선택,메인 장르 선택,1,web/app.js:6278
app.번역문_언어_선택,번역문 언어 선택,1,web/app.js:6282
app.세부,세부,1,web/app.js:6285
app.서브_장르_선택,서브 장르 선택,1,web/app.js:6294
app.먼저_메인_장르를_선택하세요,먼저 메인 장르를 선택하세요,1,web/app.js:6294
app.원문_언어_미정,원문 언어 (미정),1,web/app.js:6317
app.메인_장르_미정,메인 장르 (미정),1,web/app.js:6317
app.번역문_언어_미정,번역문 언어 (미정),1,web/app.js:6318
app.서브_장르_미정,서브 장르 (미정),1,web/app.js:6318
app.키워드를_저장했습니다,키워드를 저장했습니다.,1,web/app.js:6645
app.옮길_작품이_없어요,옮길 작품이 없어요.,1,web/app.js:6974
app.이미_맨_위예요,이미 맨 위예요.,1,web/app.js:6987
app.이미_맨_아래예요,이미 맨 아래예요.,1,web/app.js:6987
app.작품을_한_칸_위로_옮겼어요,작품을 한 칸 위로 옮겼어요.,1,web/app.js:6994
app.작품을_한_칸_아래로_옮겼어요,작품을 한 칸 아래로 옮겼어요.,1,web/app.js:6995
app.작품을_맨_위로_옮겼어요,작품을 맨 위로 옮겼어요.,1,web/app.js:6996
app.작품을_맨_아래로_옮겼어요,작품을 맨 아래로 옮겼어요.,1,web/app.js:6997
app.작품_순서를_바꿨어요,작품 순서를 바꿨어요.,1,web/app.js:6999
app.한_칸_위로,한 칸 위로,1,web/app.js:7012
app.한_칸_아래로,한 칸 아래로,1,web/app.js:7017
app.맨_위로,맨 위로,1,web/app.js:7022
app.목록_맨_앞,목록 맨 앞,1,web/app.js:7023
app.맨_아래로,맨 아래로,1,web/app.js:7027
app.목록_맨_끝,목록 맨 끝,1,web/app.js:7028
app.최근_작업순으로_정렬,최근 작업순으로 정렬,1,web/app.js:7034
app.시스템_기본값으로_되돌리기,시스템 기본값으로 되돌리기,1,web/app.js:7035
app.최근_작업한_작품_순서로_정렬했어요,최근 작업한 작품 순서로 정렬했어요.,1,web/app.js:7037
app.작품_종류를_purposeLabel_next,작품 종류를 ${purposeLabel[next] || next}(으)로 바꿨어요.,1,web/app.js:7064
app.option_아직_만든_작품이_없어요_op,<option>아직 만든 작품이 없어요</option>,1,web/app.js:7156
app.작품_파일에서_열었어요_name,작품 파일에서 열었어요: ${name},1,web/app.js:7178
app.떡밥_목록을_불러오지_못했어요,떡밥 목록을 불러오지 못했어요.,1,web/app.js:7225
app.빈_메모,빈 메모,1,web/app.js:7345
app.아직_메모가_없어요,아직 메모가 없어요,1,web/app.js:7347
app.회수_bait_recoverAt,· 회수 ${bait.recoverAt},1,web/app.js:7352
app.본문_드래그_우클릭_떡밥_던지기,본문 드래그 → 우클릭 → 떡밥 던지기,1,web/app.js:7358
app.장르_키워드를_정해_보세요_더블클릭_또는,장르·키워드를 정해 보세요 · 더블클릭 또는 →,1,web/app.js:7382
app.세계관을_적어_보세요_더블클릭_또는,세계관을 적어 보세요 · 더블클릭 또는 →,1,web/app.js:7392
app.아직_인물이_없어요_더블클릭_또는,아직 인물이 없어요 · 더블클릭 또는 →,1,web/app.js:7405
app.자료,자료,1,web/app.js:7409
app.참고_책_기사_영상_출처를_모아_두세요,참고 책·기사·영상 출처를 모아 두세요,1,web/app.js:7415
app.meta_toastLabel_을_를_저장했,${meta.toastLabel}을(를) 저장했습니다.,1,web/app.js:7752
app.자동_저장_실패_다시_시도,자동 저장 실패 — 다시 시도,1,web/app.js:7756
app.title_편집,${title} 편집,1,web/app.js:7865
app.p_class_character_board,"<p class=""character-board-empty"">아직 인물이 없어요.<br>+ 캐릭터로 첫 인물을 만들어 보세요.</p>",1,web/app.js:8001
app.소개를_적어_보세요,소개를 적어 보세요.,1,web/app.js:8010
app.span_class_character_bo,"<span class=""character-board-card-analysis"">새 분석 있음</span>",1,web/app.js:8014
app.내용을_적어_보세요,내용을 적어 보세요…,1,web/app.js:8284
app.p_class_idea_sticky_emp,"<p class=""idea-sticky-empty"">작품을 선택하면 메모를 쓸 수 있어요.</p>",1,web/app.js:8339
app.p_class_idea_sticky_emp_2,"<p class=""idea-sticky-empty"">아직 메모가 없어요.<br>+ 메모로 아이디어를 남겨 보세요.</p>",1,web/app.js:8346
app.span_class_idea_sticky,"<span class=""idea-sticky-pin"" title=""목차 하단 고정"">${ideaPinGlyphHtml(16)}</span>",1,web/app.js:8352
app.메모_크기를_기본값으로_돌렸어요,메모 크기를 기본값으로 돌렸어요.,1,web/app.js:8548
app.p_class_hint_메모가_없습니다_메,"<p class=""hint"">메모가 없습니다. + 메모를 눌러 첫 포스트잇을 만들어 보세요.</p>",1,web/app.js:8557
app.메모_색_escapeHtml_c_label,메모 색 ${escapeHtml(c.label)},1,web/app.js:8570
app.우클릭_메모_색_모서리_드래그_크기,우클릭: 메모 색 · 모서리 드래그: 크기,1,web/app.js:8580
app.메모_색_클립,메모 색 클립,1,web/app.js:8582
app.제목_예_결말_아이디어,제목 (예: 결말 아이디어),1,web/app.js:8586
app.러프하게_적어_두세요,러프하게 적어 두세요…,1,web/app.js:8596
app.기본_크기로,기본 크기로,1,web/app.js:8598
app.끌어서_크기_조절,끌어서 크기 조절,1,web/app.js:8602
app.메모_크기_조절,메모 크기 조절,1,web/app.js:8602
app.메모_색_IDEA_COLORS_find_c,메모 색: ${IDEA_COLORS.find((c) => c.key === key)?.label || key},1,web/app.js:8628
